timestamp_nano,timestamp_iso,symbol,contributors_active,contributors_created,interactions,posts_active,posts_created,sentiment,spam,alt_rank,circulating_supply,close,galaxy_score,high,low,market_cap,market_dominance,open,social_dominance,volume_24h,market_categories
1715166000000000000,2024-05-08T11:00:00.000000000Z,ETHUSDT-LINEAR,9743,433,1666179,17142,728,83,6046,142,120103321,2994.67,68,2994.67,2983.54,360172730508,15.6806,2994.67,10.4678,11326657639,"[""layer-1""]"
1715169600000000000,2024-05-08T12:00:00.000000000Z,ETHUSDT-LINEAR,9824,315,1720944,17571,441,83,6374,48,120103321,2994.25,58,2994.25,2986.69,359173304586,15.6918,2991.77,10.4441,11336671989,"[""layer-1""]"
1715173200000000000,2024-05-08T13:00:00.000000000Z,ETHUSDT-LINEAR,9706,386,1770899,17374,584,83,6209,40,120103321,3017.65,61,3017.65,2990.27,362074416658,15.825,2999.7,10.2821,11554579760,"[""layer-1""]"
1715176800000000000,2024-05-08T14:00:00.000000000Z,ETHUSDT-LINEAR,9919,453,1783222,18017,704,83,6561,44,120103321,3024.97,69,3024.97,3009.34,363675313976,15.8061,3024.97,10.3645,11606123991,"[""layer-1""]"
1715180400000000000,2024-05-08T15:00:00.000000000Z,ETHUSDT-LINEAR,9873,405,1703633,18069,658,84,6693,250,120103321,3011.26,69,3011.26,2987.11,361688881397,15.6769,3011.26,10.3318,11508987380,"[""layer-1""]"
1715184000000000000,2024-05-08T16:00:00.000000000Z,ETHUSDT-LINEAR,9850,290,1825332,17949,515,84,6602,65,120103321,3006.92,43,3006.92,2992.93,360962225658,15.727,3006.43,10.4486,11592223594,"[""layer-1""]"
1715187600000000000,2024-05-08T17:00:00.000000000Z,ETHUSDT-LINEAR,10019,484,1491706,18296,709,84,6834,26,120103321,3010.49,69,3010.49,3006.67,361327328490,15.7155,3010.49,10.4225,11616396210,"[""layer-1""]"
1715191200000000000,2024-05-08T18:00:00.000000000Z,ETHUSDT-LINEAR,10056,388,1479247,18131,622,83,6548,163,120103321,3009.81,69,3009.81,3008.32,361601696240,15.702,3009.81,10.2601,11313960409,"[""layer-1""]"
1715194800000000000,2024-05-08T19:00:00.000000000Z,ETHUSDT-LINEAR,9875,325,1512023,17933,493,84,6475,170,120103321,2998.41,69,2998.41,2986.73,360075629905,15.6422,2998.41,10.259,11339929783,"[""layer-1""]"
1715198400000000000,2024-05-08T20:00:00.000000000Z,ETHUSDT-LINEAR,10084,333,1618880,18155,544,84,6485,89,120103321,2944.58,55,2944.58,2938.47,353920487219,15.4411,2944.58,10.1629,11824684182,"[""layer-1""]"
1715202000000000000,2024-05-08T21:00:00.000000000Z,ETHUSDT-LINEAR,9769,411,1551233,17655,547,84,6300,45,120103321,2966.67,67,2966.67,2942.76,355879960887,15.7123,2951.02,10.1559,12023549710,"[""layer-1""]"
1715205600000000000,2024-05-08T22:00:00.000000000Z,ETHUSDT-LINEAR,9784,309,1744151,17668,460,84,6139,43,120103321,2963.03,69,2963.03,2956.84,356119567313,15.7114,2963.03,10.2002,12058174860,"[""layer-1""]"
1715209200000000000,2024-05-08T23:00:00.000000000Z,ETHUSDT-LINEAR,9378,268,1498715,16970,366,84,6091,12,120103321,2975.73,69,2975.73,2961.62,357038251698,15.7882,2966.76,10.0606,11791662158,"[""layer-1""]"
1715212800000000000,2024-05-09T00:00:00.000000000Z,ETHUSDT-LINEAR,9047,217,1452271,16624,357,84,6049,155,120103321,2987.65,69,2987.65,2972.0,358705827112,15.8545,2973.97,9.9988,11426985316,"[""layer-1""]"
1715216400000000000,2024-05-09T01:00:00.000000000Z,ETHUSDT-LINEAR,8790,265,1396982,16012,554,85,5742,104,120103321,2994.1,60,2994.1,2986.03,359573956402,15.8279,2986.84,10.1133,11375501973,"[""layer-1""]"
1715220000000000000,2024-05-09T02:00:00.000000000Z,ETHUSDT-LINEAR,8843,247,1412788,16397,384,85,5937,29,120105243,2999.83,68,2999.83,2991.67,360348346841,15.8247,2995.34,10.1556,11358595453,"[""layer-1""]"
1715223600000000000,2024-05-09T03:00:00.000000000Z,ETHUSDT-LINEAR,8945,259,1371664,16461,491,85,6057,99,120105243,2999.5,42,2999.5,2986.89,359993213193,15.7744,2997.03,10.2536,11377282255,"[""layer-1""]"
1715227200000000000,2024-05-09T04:00:00.000000000Z,ETHUSDT-LINEAR,9207,326,1386900,17099,488,85,6259,91,120105243,2994.23,44,2994.23,2991.41,359778626608,15.7637,2994.23,10.3335,11302459204,"[""layer-1""]"
1715230800000000000,2024-05-09T05:00:00.000000000Z,ETHUSDT-LINEAR,8889,239,1260246,16663,424,84,6173,411,120105243,3004.98,68,3004.98,2992.03,361138714612,15.8542,2992.92,10.4553,11393968331,"[""layer-1""]"
1715234400000000000,2024-05-09T06:00:00.000000000Z,ETHUSDT-LINEAR,9522,280,1444462,17568,381,85,6397,243,120105243,2999.66,67,2999.66,2996.49,359881167580,15.7601,2999.66,10.1861,11122017070,"[""layer-1""]"
1715238000000000000,2024-05-09T07:00:00.000000000Z,ETHUSDT-LINEAR,9452,431,1551142,17316,597,85,6339,67,120105243,2976.96,68,2976.96,2976.0,358476448304,15.6981,2976.96,10.3564,11104345792,"[""layer-1""]"
1715241600000000000,2024-05-09T08:00:00.000000000Z,ETHUSDT-LINEAR,9394,293,1521663,17161,390,85,6116,191,120105243,2979.48,69,2979.48,2974.94,358128476784,15.7803,2979.48,10.3019,10906874166,"[""layer-1""]"
1715245200000000000,2024-05-09T09:00:00.000000000Z,ETHUSDT-LINEAR,9567,504,2330495,17020,595,86,5929,240,120105243,2976.33,69,2976.33,2964.0,357028284217,15.7162,2976.33,10.2826,10771569376,"[""layer-1""]"
1715248800000000000,2024-05-09T10:00:00.000000000Z,ETHUSDT-LINEAR,9373,354,1982258,16766,418,85,5756,75,120105243,2972.56,53,2972.56,2958.73,357244156781,15.7595,2972.56,10.0852,10736443132,"[""layer-1""]"
1715252400000000000,2024-05-09T11:00:00.000000000Z,ETHUSDT-LINEAR,9353,261,1506774,16922,405,85,6004,75,120105243,2976.47,55,2976.47,2951.22,357865069974,15.8927,2958.61,10.0038,10885321528,"[""layer-1""]"
1715256000000000000,2024-05-09T12:00:00.000000000Z,ETHUSDT-LINEAR,9538,418,1679585,17066,633,85,6005,109,120105243,2991.48,52,2991.48,2975.26,358785317563,15.8584,2976.4,10.1961,10953864045,"[""layer-1""]"
1715259600000000000,2024-05-09T13:00:00.000000000Z,ETHUSDT-LINEAR,9495,490,1962205,17378,692,86,6455,272,120105243,2968.61,69,2968.61,2956.66,356445952112,15.6568,2968.61,10.5175,10958453362,"[""layer-1""]"
1715263200000000000,2024-05-09T14:00:00.000000000Z,ETHUSDT-LINEAR,9520,510,3622284,17626,707,88,6767,57,120105243,2980.13,69,2980.13,2969.27,358502301230,15.8343,2971.54,10.4728,10975657643,"[""layer-1""]"
1715266800000000000,2024-05-09T15:00:00.000000000Z,ETHUSDT-LINEAR,9326,519,1729162,17449,725,85,7015,230,120105243,3003.02,69,3003.02,2982.29,360392495865,15.8377,2982.68,10.5222,11192833628,"[""layer-1""]"
1715270400000000000,2024-05-09T16:00:00.000000000Z,ETHUSDT-LINEAR,9397,548,1518829,18037,757,86,7505,243,120105243,3003.72,69,3003.72,2996.63,361002697997,15.7199,3003.72,10.82,11427063410,"[""layer-1""]"
1715274000000000000,2024-05-09T17:00:00.000000000Z,ETHUSDT-LINEAR,9427,593,1672233,17933,917,86,7440,98,120105243,3008.68,45,3008.68,2990.44,361264088932,15.7854,2996.98,10.7701,11522496727,"[""layer-1""]"
1715277600000000000,2024-05-09T18:00:00.000000000Z,ETHUSDT-LINEAR,9718,548,1526531,18648,734,86,7695,51,120105243,3016.1,46,3016.01,3001.25,362016288464,15.7956,3003.77,10.8313,11579788809,"[""layer-1""]"
1715281200000000000,2024-05-09T19:00:00.000000000Z,ETHUSDT-LINEAR,9356,513,1762935,18096,760,86,7508,54,120105243,3025.11,45,3023.11,3012.92,362536257133,15.755,3014.57,10.8359,11545415057,"[""layer-1""]"
1715284800000000000,2024-05-09T20:00:00.000000000Z,ETHUSDT-LINEAR,9257,468,1686523,18093,677,87,7616,79,120105243,3019.81,69,3019.81,3016.73,362822891605,15.7121,3019.81,10.7956,10939203111,"[""layer-1""]"
1715288400000000000,2024-05-09T21:00:00.000000000Z,ETHUSDT-LINEAR,9150,523,1438916,17658,751,87,7349,161,120105243,3016.81,70,3016.81,3016.81,362638745139,15.6845,3016.81,10.6812,10698308313,"[""layer-1""]"
1715292000000000000,2024-05-09T22:00:00.000000000Z,ETHUSDT-LINEAR,9122,435,1231483,17465,705,86,7262,180,120105243,3058.61,70,3057.96,3017.43,366937390285,15.8743,3021.31,10.7131,10831078321,"[""layer-1""]"
1715295600000000000,2024-05-09T23:00:00.000000000Z,ETHUSDT-LINEAR,8906,309,1370546,17151,498,87,7280,176,120105243,3038.34,70,3038.34,3029.26,364426702625,15.6003,3038.34,10.807,10861947179,"[""layer-1""]"
1715299200000000000,2024-05-10T00:00:00.000000000Z,ETHUSDT-LINEAR,8624,160,1097122,16586,352,86,7004,224,120105243,3022.87,70,3022.87,3022.87,363142700161,15.6012,3022.87,10.8254,10895180213,"[""layer-1""]"
1715302800000000000,2024-05-10T01:00:00.000000000Z,ETHUSDT-LINEAR,8310,142,1157506,15747,295,86,6575,245,120105243,3037.71,70,3037.71,3019.28,364445072083,15.705,3025.54,10.6861,11119463186,"[""layer-1""]"
1715306400000000000,2024-05-10T02:00:00.000000000Z,ETHUSDT-LINEAR,8389,147,1049272,15822,236,86,6450,156,120107310,3024.88,42,3024.88,3024.76,363877407708,15.6461,3024.88,10.673,11158204831,"[""layer-1""]"
1715310000000000000,2024-05-10T03:00:00.000000000Z,ETHUSDT-LINEAR,8628,174,1074178,16260,294,86,6727,142,120107310,3028.81,44,3028.81,3024.45,363596126555,15.6436,3028.81,10.4013,11088054236,"[""layer-1""]"
1715313600000000000,2024-05-10T04:00:00.000000000Z,ETHUSDT-LINEAR,8385,111,1074257,15323,288,86,6056,254,120107310,3028.15,70,3028.15,3025.28,364025320392,15.6534,3028.15,10.3243,11033073077,"[""layer-1""]"
1715317200000000000,2024-05-10T05:00:00.000000000Z,ETHUSDT-LINEAR,8592,238,1171970,15975,304,86,6434,189,120107310,3031.44,70,3031.44,3021.87,363913119640,15.6374,3031.44,10.4806,10921958399,"[""layer-1""]"
1715320800000000000,2024-05-10T06:00:00.000000000Z,ETHUSDT-LINEAR,8776,163,1181761,15793,267,85,5939,46,120107310,3048.21,70,3048.21,3028.63,365187241920,15.722,3029.62,10.1818,11021113152,"[""layer-1""]"
1715324400000000000,2024-05-10T07:00:00.000000000Z,ETHUSDT-LINEAR,8682,290,1313038,15811,474,86,6063,14,120107310,3043.07,69,3043.07,3039.52,365459722047,15.6377,3043.07,10.2365,10940275539,"[""layer-1""]"
1715328000000000000,2024-05-10T08:00:00.000000000Z,ETHUSDT-LINEAR,8588,258,1321570,15545,350,86,6025,95,120107310,3034.07,69,3034.07,3030.36,364418187792,15.5978,3034.07,10.2467,10955425408,"[""layer-1""]"
1715331600000000000,2024-05-10T09:00:00.000000000Z,ETHUSDT-LINEAR,8701,199,1376669,15968,309,85,6248,143,120107310,3031.23,43,3031.23,3028.43,364160750851,15.6213,3031.23,10.3242,10835704571,"[""layer-1""]"
1715335200000000000,2024-05-10T10:00:00.000000000Z,ETHUSDT-LINEAR,8398,242,1476083,15451,362,86,6007,142,120107310,3029.73,42,3029.73,3025.36,363831079018,15.6001,3029.73,10.159,10651909949,"[""layer-1""]"
1715338800000000000,2024-05-10T11:00:00.000000000Z,ETHUSDT-LINEAR,8427,260,1699070,15766,502,86,6160,256,120107310,3033.25,69,3033.25,3023.32,364289163715,15.6281,3029.02,10.171,10439797301,"[""layer-1""]"
1715342400000000000,2024-05-10T12:00:00.000000000Z,ETHUSDT-LINEAR,8409,268,1954593,15611,502,86,5971,168,120107310,3028.18,69,3028.18,3023.72,363305100417,15.5309,3028.18,9.9524,10315173964,"[""layer-1""]"
1715346000000000000,2024-05-10T13:00:00.000000000Z,ETHUSDT-LINEAR,8498,222,2111770,15816,356,85,6130,157,120107310,3027.93,69,3027.93,3018.24,364079781742,15.6204,3027.93,10.0163,9961160576,"[""layer-1""]"
1715349600000000000,2024-05-10T14:00:00.000000000Z,ETHUSDT-LINEAR,8507,273,1824778,15910,363,86,6142,379,120107310,2927.51,68,2927.51,2925.67,356695255043,15.3108,2927.51,9.8236,10750886400,"[""layer-1""]"
1715353200000000000,2024-05-10T15:00:00.000000000Z,ETHUSDT-LINEAR,8485,342,1760308,15719,496,85,5892,452,120107310,2912.05,68,2912.05,2909.1,349997328561,15.4509,2912.05,9.7339,11206025458,"[""layer-1""]"
1715356800000000000,2024-05-10T16:00:00.000000000Z,ETHUSDT-LINEAR,8698,311,1423383,15916,459,84,5842,143,120107310,2918.83,54,2918.83,2891.06,350220210536,15.5114,2916.51,9.6794,11704685071,"[""layer-1""]"
1715360400000000000,2024-05-10T17:00:00.000000000Z,ETHUSDT-LINEAR,8903,371,1702877,16225,461,85,6023,167,120107310,2888.37,57,2888.37,2881.0,347052017986,15.3482,2888.37,9.7303,12151315921,"[""layer-1""]"
1715364000000000000,2024-05-10T18:00:00.000000000Z,ETHUSDT-LINEAR,9052,370,1459886,16376,500,85,5833,145,120107310,2907.92,53,2907.92,2886.05,348687365411,15.5727,2890.77,9.3984,12466873178,"[""layer-1""]"
1715367600000000000,2024-05-10T19:00:00.000000000Z,ETHUSDT-LINEAR,8634,227,1374769,15734,325,85,5559,221,120107310,2905.21,68,2905.21,2896.89,348300456921,15.4819,2905.21,9.5194,12519928919,"[""layer-1""]"
1715371200000000000,2024-05-10T20:00:00.000000000Z,ETHUSDT-LINEAR,8833,243,1853982,15927,428,85,5699,257,120107310,2894.23,68,2894.23,2889.22,347250457404,15.4494,2894.23,9.4782,12600220403,"[""layer-1""]"
1715374800000000000,2024-05-10T21:00:00.000000000Z,ETHUSDT-LINEAR,8849,390,1728305,16061,575,85,5705,163,120107310,2900.68,68,2900.68,2887.27,348166804555,15.5383,2890.17,9.5825,12675681155,"[""layer-1""]"
1715378400000000000,2024-05-10T22:00:00.000000000Z,ETHUSDT-LINEAR,8730,273,2839394,15773,407,87,5685,294,120107310,2903.3,68,2903.3,2897.52,348652083661,15.5189,2901.01,9.621,12489712269,"[""layer-1""]"
1715382000000000000,2024-05-10T23:00:00.000000000Z,ETHUSDT-LINEAR,8507,226,1209861,15500,353,85,5593,284,120107310,2910.68,66,2910.68,2904.29,349622946795,15.5429,2904.31,9.8334,12278653601,"[""layer-1""]"
1715385600000000000,2024-05-11T00:00:00.000000000Z,ETHUSDT-LINEAR,8613,300,1308447,15758,468,85,5631,72,120107310,2916.46,42,2916.46,2908.63,349959897634,15.5492,2909.85,9.9464,12203878515,"[""layer-1""]"
1715389200000000000,2024-05-11T01:00:00.000000000Z,ETHUSDT-LINEAR,8264,308,1079282,15201,493,85,5456,90,120107310,2919.77,44,2919.77,2913.77,350610649569,15.573,2914.41,10.0711,12099932686,"[""layer-1""]"
1715392800000000000,2024-05-11T02:00:00.000000000Z,ETHUSDT-LINEAR,8123,208,1117413,14891,380,85,5231,172,120107310,2917.45,67,2917.45,2912.09,350768259756,15.5538,2917.45,9.8728,12055493578,"[""layer-1""]"
1715396400000000000,2024-05-11T03:00:00.000000000Z,ETHUSDT-LINEAR,7958,193,1211679,14391,278,85,4958,708,120107310,2910.43,67,2910.43,2906.41,349372120568,15.5018,2910.43,9.6095,12028414136,"[""layer-1""]"
1715400000000000000,2024-05-11T04:00:00.000000000Z,ETHUSDT-LINEAR,8054,240,1145713,14448,300,85,4955,65,120109117,2914.87,43,2914.87,2906.41,349900821903,15.5598,2910.37,9.3605,12010779075,"[""layer-1""]"
1715403600000000000,2024-05-11T05:00:00.000000000Z,ETHUSDT-LINEAR,7891,156,1119365,13854,266,84,4526,92,120109117,2918.85,67,2918.85,2912.39,350452965410,15.572,2913.15,9.4548,11961772944,"[""layer-1""]"
1715407200000000000,2024-05-11T06:00:00.000000000Z,ETHUSDT-LINEAR,8155,225,1191734,14505,293,84,4781,81,120109117,2915.84,44,2915.84,2915.84,350468460183,15.5414,2915.84,9.5321,11806014525,"[""layer-1""]"
1715410800000000000,2024-05-11T07:00:00.000000000Z,ETHUSDT-LINEAR,8208,313,1211308,14387,437,84,4714,244,120109117,2923.42,67,2923.38,2916.34,350802342031,15.545,2920.28,9.583,11578204785,"[""layer-1""]"
1715414400000000000,2024-05-11T08:00:00.000000000Z,ETHUSDT-LINEAR,7940,362,1243892,13892,460,83,4600,66,120109117,2912.18,48,2912.18,2910.13,349606440130,15.4834,2912.18,9.53,11481341772,"[""layer-1""]"
1715418000000000000,2024-05-11T09:00:00.000000000Z,ETHUSDT-LINEAR,7973,193,1259819,13824,224,83,4639,610,120109117,2908.11,69,2908.11,2899.31,349413272824,15.5296,2908.11,9.7165,11498527312,"[""layer-1""]"
1715421600000000000,2024-05-11T10:00:00.000000000Z,ETHUSDT-LINEAR,8048,214,1425705,14097,335,83,4883,147,120109117,2908.43,69,2908.43,2899.73,349377806731,15.5162,2907.15,9.7067,11451917193,"[""layer-1""]"
1715425200000000000,2024-05-11T11:00:00.000000000Z,ETHUSDT-LINEAR,7855,150,1361433,14082,291,84,4970,77,120109117,2906.84,69,2906.84,2888.08,348555086248,15.5083,2906.08,9.6555,11484273266,"[""layer-1""]"
1715428800000000000,2024-05-11T12:00:00.000000000Z,ETHUSDT-LINEAR,8132,262,1391520,14678,458,84,5303,64,120109117,2900.26,56,2900.26,2897.93,347944815470,15.4959,2900.26,10.1092,11327446552,"[""layer-1""]"
1715432400000000000,2024-05-11T13:00:00.000000000Z,ETHUSDT-LINEAR,8069,331,1577003,14467,498,83,5077,67,120109117,2910.78,57,2910.78,2895.92,349587437818,15.5616,2899.39,10.0523,11282639755,"[""layer-1""]"
1715436000000000000,2024-05-11T14:00:00.000000000Z,ETHUSDT-LINEAR,8157,244,1699804,14605,404,84,5180,54,120109117,2905.79,61,2905.79,2900.1,348953395647,15.4724,2905.79,9.9076,9988077048,"[""layer-1""]"
1715439600000000000,2024-05-11T15:00:00.000000000Z,ETHUSDT-LINEAR,8051,173,1677628,14616,269,85,5330,41,120109117,2927.38,62,2927.38,2901.98,351975595348,15.6394,2902.67,9.9399,9349762379,"[""layer-1""]"
1715443200000000000,2024-05-11T16:00:00.000000000Z,ETHUSDT-LINEAR,8247,185,1656596,14879,304,84,5353,76,120109117,2919.77,42,2919.77,2917.88,350612689852,15.4958,2919.77,9.7276,8526348135,"[""layer-1""]"
1715446800000000000,2024-05-11T17:00:00.000000000Z,ETHUSDT-LINEAR,8360,276,1816393,15126,449,85,5449,91,120109117,2927.77,70,2927.77,2918.93,351684559781,15.5486,2921.79,9.7456,7815357201,"[""layer-1""]"
1715450400000000000,2024-05-11T18:00:00.000000000Z,ETHUSDT-LINEAR,8286,276,1746684,14840,439,85,5307,140,120109117,2934.4,70,2934.4,2923.19,352432454686,15.5882,2928.23,9.7833,7489339790,"[""layer-1""]"
1715454000000000000,2024-05-11T19:00:00.000000000Z,ETHUSDT-LINEAR,8263,195,1865332,14763,273,85,5178,110,120109117,2929.14,70,2929.14,2925.74,351458309743,15.511,2929.14,9.6102,7245350638,"[""layer-1""]"
1715457600000000000,2024-05-11T20:00:00.000000000Z,ETHUSDT-LINEAR,8484,231,1464341,15320,348,84,5370,1,120109117,2923.98,70,2923.98,2913.0,350996406331,15.5099,2923.98,9.5586,7115998361,"[""layer-1""]"
1715461200000000000,2024-05-11T21:00:00.000000000Z,ETHUSDT-LINEAR,8827,273,1485114,15673,428,84,5637,37,120109117,2918.3,43,2918.3,2915.38,350318711327,15.5136,2918.3,9.7794,6935970103,"[""layer-1""]"
1715464800000000000,2024-05-11T22:00:00.000000000Z,ETHUSDT-LINEAR,8344,228,1466798,15148,356,85,5516,54,120109117,2916.62,57,2916.62,2915.54,350207193992,15.5293,2916.62,9.6984,6789835229,"[""layer-1""]"
1715468400000000000,2024-05-11T23:00:00.000000000Z,ETHUSDT-LINEAR,8065,173,1353143,14429,321,84,5179,124,120109117,2908.98,68,2908.98,2906.65,349391330492,15.4996,2908.98,9.7481,6795916454,"[""layer-1""]"
1715472000000000000,2024-05-12T00:00:00.000000000Z,ETHUSDT-LINEAR,7815,146,1133582,14161,224,84,4952,203,120109117,2920.99,68,2920.99,2910.59,350776543271,15.5861,2911.66,9.8711,6707321254,"[""layer-1""]"
1715475600000000000,2024-05-12T01:00:00.000000000Z,ETHUSDT-LINEAR,7880,165,1126599,14377,257,84,4963,70,120109117,2913.52,68,2913.52,2912.34,350009084128,15.5131,2913.52,9.9094,6463866050,"[""layer-1""]"
1715479200000000000,2024-05-12T02:00:00.000000000Z,ETHUSDT-LINEAR,7753,217,1114732,14225,357,85,5059,120,120111216,2917.51,68,2917.51,2909.78,350791278761,15.5759,2912.21,9.8888,6378344566,"[""layer-1""]"
1715482800000000000,2024-05-12T03:00:00.000000000Z,ETHUSDT-LINEAR,7365,150,1128631,13338,294,85,4600,76,120111216,2921.8,68,2921.8,2915.44,350887494813,15.5622,2917.98,9.7736,6312384141,"[""layer-1""]"
1715486400000000000,2024-05-12T04:00:00.000000000Z,ETHUSDT-LINEAR,7250,130,1059188,12989,235,84,4561,46,120111216,2925.36,59,2925.36,2919.54,351469995053,15.5866,2920.21,9.3508,6262152039,"[""layer-1""]"
1715490000000000000,2024-05-12T05:00:00.000000000Z,ETHUSDT-LINEAR,7411,157,1074255,13358,262,85,4716,140,120111216,2924.26,68,2924.26,2922.95,351111947006,15.5272,2924.26,9.797,6178824869,"[""layer-1""]"
1715493600000000000,2024-05-12T06:00:00.000000000Z,ETHUSDT-LINEAR,7487,186,1126126,13345,320,85,4569,209,120111216,2917.38,68,2917.38,2916.96,350441612774,15.5075,2917.38,9.775,6102744392,"[""layer-1""]"
1715497200000000000,2024-05-12T07:00:00.000000000Z,ETHUSDT-LINEAR,7643,201,1148194,13683,423,85,4772,188,120111216,2905.1,68,2905.1,2902.2,349272395596,15.4842,2905.1,9.7207,6157161465,"[""layer-1""]"
1715500800000000000,2024-05-12T08:00:00.000000000Z,ETHUSDT-LINEAR,7784,250,1177530,14042,366,85,5002,156,120111216,2912.32,68,2912.32,2902.66,349685987153,15.5624,2905.48,9.7436,6133618649,"[""layer-1""]"
1715504400000000000,2024-05-12T09:00:00.000000000Z,ETHUSDT-LINEAR,8158,409,1146926,14535,610,85,5109,111,120111216,2914.87,68,2914.87,2910.02,349738626066,15.5157,2912.68,10.0042,6021826252,"[""layer-1""]"
1715508000000000000,2024-05-12T10:00:00.000000000Z,ETHUSDT-LINEAR,7797,332,1285007,14183,563,85,5122,94,120111216,2927.18,68,2927.18,2913.25,351922582303,15.6088,2914.59,10.1123,6269885721,"[""layer-1""]"
1715511600000000000,2024-05-12T11:00:00.000000000Z,ETHUSDT-LINEAR,7834,358,1365602,14323,620,85,5237,76,120111216,2925.98,68,2925.98,2925.03,351447920045,15.5396,2925.98,9.9898,6151968092,"[""layer-1""]"
1715515200000000000,2024-05-12T12:00:00.000000000Z,ETHUSDT-LINEAR,7959,344,2396116,14669,550,85,5480,43,120111216,2928.37,68,2928.37,2925.05,352032357068,15.5698,2926.41,10.0996,6154481935,"[""layer-1""]"
1715518800000000000,2024-05-12T13:00:00.000000000Z,ETHUSDT-LINEAR,8251,412,1538340,14909,627,84,5295,28,120111216,2932.01,41,2932.01,2927.62,352078470279,15.5669,2928.91,10.0145,6087859742,"[""layer-1""]"
1715522400000000000,2024-05-12T14:00:00.000000000Z,ETHUSDT-LINEAR,8571,600,1626699,15581,919,84,5579,26,120111216,2927.94,43,2927.94,2926.26,351501312620,15.5264,2927.94,9.987,6070290390,"[""layer-1""]"
1715526000000000000,2024-05-12T15:00:00.000000000Z,ETHUSDT-LINEAR,8727,504,1705603,15937,794,84,5719,1,120111216,2934.59,68,2934.59,2926.64,352855224265,15.6052,2928.17,9.9603,5716578430,"[""layer-1""]"
1715529600000000000,2024-05-12T16:00:00.000000000Z,ETHUSDT-LINEAR,8759,556,1549216,15858,762,84,5631,107,120111216,2933.95,68,2933.95,2929.94,352741481455,15.5511,2933.95,9.9376,5832068329,"[""layer-1""]"
1715533200000000000,2024-05-12T17:00:00.000000000Z,ETHUSDT-LINEAR,8913,529,1591969,16267,749,84,5841,33,120111216,2941.13,42,2941.13,2922.12,353364465765,15.5885,2930.91,10.1661,5912327724,"[""layer-1""]"
1715536800000000000,2024-05-12T18:00:00.000000000Z,ETHUSDT-LINEAR,9068,341,1554392,16647,591,84,6136,152,120111216,2928.94,68,2928.94,2927.61,351694121094,15.4682,2928.94,10.0944,5850499752,"[""layer-1""]"
1715540400000000000,2024-05-12T19:00:00.000000000Z,ETHUSDT-LINEAR,8723,272,1576771,16150,514,84,5891,110,120111216,2927.14,68,2927.14,2921.31,351463244669,15.5169,2927.14,10.1923,5882598517,"[""layer-1""]"
1715544000000000000,2024-05-12T20:00:00.000000000Z,ETHUSDT-LINEAR,8844,336,1667326,16512,637,84,6060,111,120111216,2923.5,68,2923.5,2922.41,351018636630,15.4968,2923.5,10.1934,5780284339,"[""layer-1""]"
1715547600000000000,2024-05-12T21:00:00.000000000Z,ETHUSDT-LINEAR,8852,241,1536463,16649,470,84,6281,33,120111216,2930.78,51,2930.78,2913.23,351995636609,15.5636,2922.68,10.4337,5905286765,"[""layer-1""]"
1715551200000000000,2024-05-12T22:00:00.000000000Z,ETHUSDT-LINEAR,8643,169,1638695,16278,396,85,6275,31,120111216,2933.13,63,2933.13,2925.92,352253370643,15.5894,2928.24,10.2744,5953992284,"[""layer-1""]"
1715554800000000000,2024-05-12T23:00:00.000000000Z,ETHUSDT-LINEAR,8356,217,1360870,15725,532,85,6067,20,120111216,2931.31,70,2931.31,2928.34,352120009303,15.5736,2930.87,10.4873,5908941395,"[""layer-1""]"
1715558400000000000,2024-05-13T00:00:00.000000000Z,ETHUSDT-LINEAR,8690,262,1327252,16320,471,84,6221,39,120111216,2931.05,71,2931.05,2928.25,352304827662,15.5618,2928.81,10.7961,5957947778,"[""layer-1""]"
1715562000000000000,2024-05-13T01:00:00.000000000Z,ETHUSDT-LINEAR,8272,327,1330743,15714,614,85,5901,9,120111216,2915.78,71,2915.78,2907.56,349976670608,15.4355,2915.78,10.8902,6291955801,"[""layer-1""]"
1715565600000000000,2024-05-13T02:00:00.000000000Z,ETHUSDT-LINEAR,8560,386,1429839,16165,657,85,5976,48,120111216,2878.51,71,2878.51,2875.2,346605130481,15.3535,2878.51,10.6303,6942529754,"[""layer-1""]"
1715569200000000000,2024-05-13T03:00:00.000000000Z,ETHUSDT-LINEAR,8279,266,1561979,15608,469,85,5837,6,120111216,2885.32,71,2885.32,2865.13,346477575835,15.4799,2885.11,10.7972,7698909624,"[""layer-1""]"
1715572800000000000,2024-05-13T04:00:00.000000000Z,ETHUSDT-LINEAR,8653,180,1303108,16199,298,85,6111,34,120111216,2882.55,55,2882.55,2878.8,345993734272,15.4489,2882.55,10.4788,7892927390,"[""layer-1""]"
1715576400000000000,2024-05-13T05:00:00.000000000Z,ETHUSDT-LINEAR,8574,238,3424099,15820,411,87,5710,31,120113270,2872.77,53,2872.77,2872.37,345634932894,15.4797,2872.77,10.5841,8115366008,"[""layer-1""]"
1715580000000000000,2024-05-13T06:00:00.000000000Z,ETHUSDT-LINEAR,8869,361,1312584,16093,444,84,5641,83,120113270,2912.81,72,2912.81,2872.49,349554400281,15.6757,2874.15,10.5962,8551718051,"[""layer-1""]"
