timestamp_nano,timestamp_iso,symbol,contributors_active,contributors_created,interactions,posts_active,posts_created,sentiment,spam,alt_rank,circulating_supply,close,galaxy_score,high,low,market_cap,market_dominance,open,social_dominance,volume_24h,market_categories
1710223200000000000,2024-03-12T06:00:00.000000000Z,SOLUSDT-LINEAR,7013,143,1594100,14914,381,88,7298,15,443537504,152.36,68,152.36,151.32,67804157556,2.4927,152.36,7.612,5811623233,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710226800000000000,2024-03-12T07:00:00.000000000Z,SOLUSDT-LINEAR,7170,329,1549915,15110,521,88,7359,35,443537326,152.63,68,152.63,151.86,67797241042,2.4934,152.63,7.7226,5507180627,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710230400000000000,2024-03-12T08:00:00.000000000Z,SOLUSDT-LINEAR,7149,164,1769857,14787,452,88,7020,142,443537146,149.22,68,149.22,148.72,66169885542,2.4379,149.22,7.5428,5373547183,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710234000000000000,2024-03-12T09:00:00.000000000Z,SOLUSDT-LINEAR,7113,187,1665351,14757,392,88,7081,25,443537034,152.44,68,152.44,149.89,67584065297,2.5144,149.89,7.6325,5402347375,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710237600000000000,2024-03-12T10:00:00.000000000Z,SOLUSDT-LINEAR,7113,169,1598722,14872,418,88,7156,6,443536925,150.98,68,150.98,150.3,67018761789,2.4797,150.98,7.4825,5372638964,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710241200000000000,2024-03-12T11:00:00.000000000Z,SOLUSDT-LINEAR,7219,374,1901940,15103,673,89,7236,55,443536835,151.77,68,151.77,150.6,67204209293,2.4892,150.7,7.5517,5276087527,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710244800000000000,2024-03-12T12:00:00.000000000Z,SOLUSDT-LINEAR,7373,234,1914933,15587,417,88,7711,53,443536696,148.84,70,148.84,148.69,66240108416,2.4473,148.84,7.5623,5325083506,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710248400000000000,2024-03-12T13:00:00.000000000Z,SOLUSDT-LINEAR,7368,210,2208750,15467,377,89,7624,198,443536492,150.32,70,150.32,149.74,66833576625,2.4634,150.32,7.4266,5293708340,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710252000000000000,2024-03-12T14:00:00.000000000Z,SOLUSDT-LINEAR,7247,198,2189894,14634,287,88,6837,47,443536279,149.51,70,149.51,148.62,66068818373,2.4338,149.51,7.2954,5411477858,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710255600000000000,2024-03-12T15:00:00.000000000Z,SOLUSDT-LINEAR,7209,224,2110289,14802,381,89,7043,5,443536037,150.7,70,150.7,147.57,66723069631,2.4744,149.35,7.4118,5497838174,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710259200000000000,2024-03-12T16:00:00.000000000Z,SOLUSDT-LINEAR,7016,247,1979116,14925,636,89,7233,17,443535802,146.78,69,146.78,146.47,65481135334,2.4223,146.78,7.6422,5604099253,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710262800000000000,2024-03-12T17:00:00.000000000Z,SOLUSDT-LINEAR,7248,437,2198183,15593,913,89,7645,1,443535657,144.75,69,144.75,142.87,63943726481,2.4049,144.75,7.8339,6059771965,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710266400000000000,2024-03-12T18:00:00.000000000Z,SOLUSDT-LINEAR,6990,376,2008063,14985,864,89,7181,34,443535332,149.6,69,149.6,147.05,65842661651,2.4629,147.06,7.6529,6185085128,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710270000000000000,2024-03-12T19:00:00.000000000Z,SOLUSDT-LINEAR,7250,274,2169932,15896,630,89,7866,37,443534974,149.47,69,149.47,148.87,66268786058,2.4601,149.43,7.5979,6227476339,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710273600000000000,2024-03-12T20:00:00.000000000Z,SOLUSDT-LINEAR,7220,328,2204041,15356,699,89,7348,24,443534858,149.15,69,149.15,147.93,66343747760,2.4585,149.15,7.6409,6287722290,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710277200000000000,2024-03-12T21:00:00.000000000Z,SOLUSDT-LINEAR,7091,189,2430872,15160,313,89,7281,92,443534556,147.81,68,147.81,147.26,65588158113,2.4458,147.81,7.621,6311417332,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710280800000000000,2024-03-12T22:00:00.000000000Z,SOLUSDT-LINEAR,7163,267,1622410,15367,615,88,7432,67,443534091,148.31,68,148.31,147.25,65427460576,2.4426,147.75,7.8141,6325228566,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710284400000000000,2024-03-12T23:00:00.000000000Z,SOLUSDT-LINEAR,7199,320,1487474,15279,551,88,7310,51,443533496,150.73,68,150.73,148.05,66773366688,2.4854,148.4,7.7299,6413617983,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710288000000000000,2024-03-13T00:00:00.000000000Z,SOLUSDT-LINEAR,7016,146,1309160,14925,302,88,7098,24,443536000,150.3,69,150.3,149.8,66697686303,2.468,150.3,7.5712,6375248903,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710291600000000000,2024-03-13T01:00:00.000000000Z,SOLUSDT-LINEAR,6887,116,1445275,14769,285,88,7139,60,443535759,150.35,69,150.35,149.1,66865199444,2.4755,149.96,7.5698,6397940882,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710295200000000000,2024-03-13T02:00:00.000000000Z,SOLUSDT-LINEAR,6816,121,1318749,14522,198,88,6838,57,443535374,149.63,69,149.63,149.44,66423404750,2.4397,149.63,7.4876,6271468384,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710298800000000000,2024-03-13T03:00:00.000000000Z,SOLUSDT-LINEAR,6914,155,1316403,14820,301,88,7145,253,443535156,149.44,68,149.44,149.05,66382976054,2.436,149.44,7.4765,5927487362,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710302400000000000,2024-03-13T04:00:00.000000000Z,SOLUSDT-LINEAR,7061,112,1205772,15043,279,89,7294,231,443535049,148.93,68,148.93,148.93,66133090777,2.4245,148.93,7.6184,5715202811,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710306000000000000,2024-03-13T05:00:00.000000000Z,SOLUSDT-LINEAR,7159,129,1134670,15449,351,89,7617,258,443534870,151.57,68,151.57,149.7,66919538276,2.4506,149.94,7.7835,5782282234,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710309600000000000,2024-03-13T06:00:00.000000000Z,SOLUSDT-LINEAR,7172,135,1199220,14847,259,88,6954,275,443534714,152.86,67,152.84,151.69,67509711919,2.4725,151.85,7.3065,5679175162,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710313200000000000,2024-03-13T07:00:00.000000000Z,SOLUSDT-LINEAR,7146,202,1517520,15121,342,89,7332,278,443534498,150.92,67,150.92,150.46,67356615328,2.4526,150.92,7.302,5734619723,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710316800000000000,2024-03-13T08:00:00.000000000Z,SOLUSDT-LINEAR,7409,238,1250639,15919,482,88,7655,277,443534310,151.97,67,151.97,150.52,67420674860,2.4518,150.52,7.3726,5642608705,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710320400000000000,2024-03-13T09:00:00.000000000Z,SOLUSDT-LINEAR,7494,362,1273285,15458,538,88,7240,332,443534253,152.13,68,152.13,151.79,67369951712,2.4324,152.13,7.1679,5593541684,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710324000000000000,2024-03-13T10:00:00.000000000Z,SOLUSDT-LINEAR,7190,212,1270135,14469,279,88,6541,224,443534080,151.9,67,151.9,151.42,67327508158,2.4368,151.9,7.0116,5597590359,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710327600000000000,2024-03-13T11:00:00.000000000Z,SOLUSDT-LINEAR,7480,200,1547613,15022,314,88,6807,71,443533905,154.12,67,154.12,152.67,68209635270,2.4679,152.67,6.9691,5672980022,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710331200000000000,2024-03-13T12:00:00.000000000Z,SOLUSDT-LINEAR,7573,231,1697987,15619,387,88,7244,163,443533727,153.67,66,153.67,153.1,67893350252,2.4592,153.67,7.1698,5552999850,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710334800000000000,2024-03-13T13:00:00.000000000Z,SOLUSDT-LINEAR,7793,274,1566434,16009,501,88,7568,23,443533543,150.7,65,150.7,150.46,67060058240,2.4372,150.7,7.2516,5528401597,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710338400000000000,2024-03-13T14:00:00.000000000Z,SOLUSDT-LINEAR,7647,262,1621948,15514,462,87,7236,11,443533338,152.06,65,152.06,150.66,67424458637,2.4825,150.68,7.1816,5520849696,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710342000000000000,2024-03-13T15:00:00.000000000Z,SOLUSDT-LINEAR,7711,344,1627136,15798,601,87,7409,1,443533110,157.38,65,157.38,153.86,70462151490,2.5872,153.86,7.371,5959908829,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710345600000000000,2024-03-13T16:00:00.000000000Z,SOLUSDT-LINEAR,7505,316,1575701,15588,559,88,7333,31,443532846,157.52,65,157.52,157.14,69912137219,2.5552,157.52,7.404,5849972840,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710349200000000000,2024-03-13T17:00:00.000000000Z,SOLUSDT-LINEAR,7789,346,1521360,16372,589,88,7834,9,443532552,159.42,65,159.42,157.85,70635581035,2.571,157.85,7.6565,5551781251,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710352800000000000,2024-03-13T18:00:00.000000000Z,SOLUSDT-LINEAR,7843,292,1597046,16266,476,87,7647,17,443532430,159.77,66,159.77,159.0,70898066857,2.5816,159.4,7.4987,5560292732,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710356400000000000,2024-03-13T19:00:00.000000000Z,SOLUSDT-LINEAR,7993,286,1561013,16354,479,88,7563,2,443532094,160.68,65,160.68,160.04,71102098774,2.577,160.68,7.4164,5636556565,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710360000000000000,2024-03-13T20:00:00.000000000Z,SOLUSDT-LINEAR,7948,494,1605998,16304,702,88,7568,5,443531821,160.08,66,160.08,159.84,71198268740,2.5782,160.08,7.6306,5635879009,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710363600000000000,2024-03-13T21:00:00.000000000Z,SOLUSDT-LINEAR,8221,272,2037192,16373,465,88,7184,20,443531374,163.76,66,163.76,159.94,72628086200,2.6368,160.36,7.572,5837033609,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710367200000000000,2024-03-13T22:00:00.000000000Z,SOLUSDT-LINEAR,8154,296,1811512,16444,527,88,7327,7,443530725,163.98,67,163.98,163.59,72653917282,2.6287,163.98,7.751,5974087617,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710370800000000000,2024-03-13T23:00:00.000000000Z,SOLUSDT-LINEAR,8130,230,1953473,16694,558,89,7527,7,443516773,163.73,67,163.73,163.13,72573154800,2.6325,163.63,8.0237,5917471836,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710374400000000000,2024-03-14T00:00:00.000000000Z,SOLUSDT-LINEAR,7686,293,1704702,15758,473,87,7086,3,443507713,166.14,68,166.14,163.5,73685751581,2.6636,163.84,7.746,6235483581,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710378000000000000,2024-03-14T01:00:00.000000000Z,SOLUSDT-LINEAR,7532,222,1666393,15978,487,88,7462,1,443618522,166.08,68,166.08,165.51,73828796408,2.6783,166.08,8.0042,6398450563,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710381600000000000,2024-03-14T02:00:00.000000000Z,SOLUSDT-LINEAR,7367,207,1703151,15616,454,88,7147,2,443618275,165.96,68,165.96,165.14,73768587414,2.6722,165.96,7.8514,6420087391,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710385200000000000,2024-03-14T03:00:00.000000000Z,SOLUSDT-LINEAR,7474,319,1665736,15557,542,88,6996,1,443617874,166.65,69,166.65,165.08,73826845979,2.6734,165.14,7.9719,6523237527,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710388800000000000,2024-03-14T04:00:00.000000000Z,SOLUSDT-LINEAR,7276,128,1477349,15116,214,88,6813,1,443617621,166.26,69,166.26,166.15,73863285217,2.6696,166.26,7.9102,6588041649,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710392400000000000,2024-03-14T05:00:00.000000000Z,SOLUSDT-LINEAR,7252,135,1442071,15687,214,88,7353,30,443617403,166.43,69,166.43,165.45,73719815150,2.6787,166.43,8.305,6619311178,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710396000000000000,2024-03-14T06:00:00.000000000Z,SOLUSDT-LINEAR,7472,156,1676767,16007,267,88,7526,1,443617240,168.23,70,168.23,166.42,74583866960,2.701,166.94,8.2839,6693380553,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710399600000000000,2024-03-14T07:00:00.000000000Z,SOLUSDT-LINEAR,7659,286,1626163,16222,426,88,7498,7,443616969,168.43,70,168.43,168.22,74822499345,2.6981,168.43,8.3668,6645252480,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710403200000000000,2024-03-14T08:00:00.000000000Z,SOLUSDT-LINEAR,7995,432,1629255,16632,552,88,7468,9,443616715,168.81,70,168.81,168.33,74988304395,2.7141,168.38,8.3521,6644389900,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710406800000000000,2024-03-14T09:00:00.000000000Z,SOLUSDT-LINEAR,8377,452,1628655,18445,959,89,9101,2,443616606,173.02,70,173.02,169.05,76628494857,2.7657,169.06,8.8441,6959182697,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710410400000000000,2024-03-14T10:00:00.000000000Z,SOLUSDT-LINEAR,8230,605,1713382,17894,1123,88,8476,1,443616384,172.61,71,172.61,172.36,76678914673,2.7593,172.61,8.913,7077063070,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710414000000000000,2024-03-14T11:00:00.000000000Z,SOLUSDT-LINEAR,9110,640,1758982,19716,1204,89,9436,2,443616088,171.16,75,171.16,170.15,75912934919,2.7475,171.16,9.5686,7202144561,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710417600000000000,2024-03-14T12:00:00.000000000Z,SOLUSDT-LINEAR,8534,476,1787298,18587,945,88,8892,4,443615784,171.18,75,171.18,170.68,75784008812,2.7485,171.18,9.2898,7260536747,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710421200000000000,2024-03-14T13:00:00.000000000Z,SOLUSDT-LINEAR,9022,513,1900730,19538,804,88,9320,2,443615515,167.15,75,167.15,165.52,74272720845,2.6959,167.15,9.2009,7442941009,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710424800000000000,2024-03-14T14:00:00.000000000Z,SOLUSDT-LINEAR,8747,405,2035312,18492,630,88,8571,16,443615416,169.15,75,169.15,166.17,75165228302,2.7758,166.39,9.0541,7660637395,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710428400000000000,2024-03-14T15:00:00.000000000Z,SOLUSDT-LINEAR,9045,347,1859231,19318,583,88,8949,4,443615056,166.48,75,166.48,165.57,73662720295,2.7194,166.48,9.3458,7422154168,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710432000000000000,2024-03-14T16:00:00.000000000Z,SOLUSDT-LINEAR,8834,326,1944867,18157,479,88,8080,22,443614731,167.01,76,167.01,164.47,73612450585,2.745,167.01,8.9983,7646157224,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710435600000000000,2024-03-14T17:00:00.000000000Z,SOLUSDT-LINEAR,8759,578,1726901,18325,913,88,8168,4,443614266,166.25,76,166.25,165.43,74052311264,2.7375,166.25,9.0265,7593855269,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710439200000000000,2024-03-14T18:00:00.000000000Z,SOLUSDT-LINEAR,8672,347,1790526,18167,669,88,8152,25,443592272,163.65,76,163.65,163.01,73699106792,2.7346,163.65,8.885,7627366315,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710442800000000000,2024-03-14T19:00:00.000000000Z,SOLUSDT-LINEAR,8593,339,1586158,17692,739,88,7749,29,443592112,163.63,76,163.63,160.23,72887918770,2.7481,163.63,8.7602,7907690268,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710446400000000000,2024-03-14T20:00:00.000000000Z,SOLUSDT-LINEAR,8602,276,1632302,17435,505,87,7510,4,443591728,167.26,77,167.26,162.21,73703453877,2.8031,162.69,8.7196,8104411707,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710450000000000000,2024-03-14T21:00:00.000000000Z,SOLUSDT-LINEAR,8466,294,1574062,17832,584,87,8079,21,443591371,168.98,76,168.98,167.55,74995409356,2.7963,168.11,8.9845,7993304581,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710453600000000000,2024-03-14T22:00:00.000000000Z,SOLUSDT-LINEAR,8338,230,1678993,17429,524,88,7775,5,443590531,172.81,76,172.81,168.56,76689535957,2.8478,168.56,8.8055,8089719928,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710457200000000000,2024-03-14T23:00:00.000000000Z,SOLUSDT-LINEAR,8639,276,1526666,18024,477,88,8058,1,443590005,175.72,76,175.72,172.66,78003499542,2.8773,172.93,9.1097,8399967972,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710460800000000000,2024-03-15T00:00:00.000000000Z,SOLUSDT-LINEAR,8595,280,1520519,17727,380,87,7774,26,443589469,179.08,76,179.08,176.62,79353398998,2.9256,176.68,9.0089,8461065370,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710464400000000000,2024-03-15T01:00:00.000000000Z,SOLUSDT-LINEAR,8721,676,1631584,17832,848,87,7706,1,443589146,183.79,76,183.79,179.17,81526441002,2.9882,179.17,9.2906,8914659490,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710468000000000000,2024-03-15T02:00:00.000000000Z,SOLUSDT-LINEAR,8852,492,1563140,17638,610,87,7312,1,443588770,180.65,76,180.65,176.47,80137908876,2.9489,180.65,9.0896,9591316182,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710471600000000000,2024-03-15T03:00:00.000000000Z,SOLUSDT-LINEAR,9014,418,1691802,17641,580,86,7198,2,443587989,175.81,76,175.81,172.96,78023037943,2.9747,175.81,9.2262,10419476255,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710475200000000000,2024-03-15T04:00:00.000000000Z,SOLUSDT-LINEAR,8937,476,1566155,17524,613,86,7200,7,443587553,172.87,76,172.87,172.56,76979837282,2.9644,172.87,9.3348,10441627514,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710478800000000000,2024-03-15T05:00:00.000000000Z,SOLUSDT-LINEAR,8892,292,1711150,17439,385,86,7189,1,443587062,174.54,76,174.54,173.41,76967387834,2.9961,173.87,9.514,11159687597,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710482400000000000,2024-03-15T06:00:00.000000000Z,SOLUSDT-LINEAR,8921,289,1607873,17416,480,86,7263,1,443586855,176.8,75,176.8,173.52,77556916585,3.0196,175.27,9.3996,11563931829,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710486000000000000,2024-03-15T07:00:00.000000000Z,SOLUSDT-LINEAR,9122,433,1681682,17772,566,86,7213,1,443585880,175.99,75,175.99,174.97,77797830911,2.9777,175.99,9.7057,11793494155,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710489600000000000,2024-03-15T08:00:00.000000000Z,SOLUSDT-LINEAR,9125,507,1747597,17244,630,86,6792,12,443585350,173.65,75,173.65,168.47,77067322362,2.9542,173.65,9.5172,12076572900,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710493200000000000,2024-03-15T09:00:00.000000000Z,SOLUSDT-LINEAR,9112,339,1720961,17656,478,86,7425,3,443584703,172.66,75,172.66,165.41,75873912800,2.9817,168.9,9.5375,12619672783,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710496800000000000,2024-03-15T10:00:00.000000000Z,SOLUSDT-LINEAR,8816,415,1663475,16886,773,86,7047,3,443584223,171.26,75,171.26,170.06,75970865530,2.9599,171.26,9.4685,12679579375,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710500400000000000,2024-03-15T11:00:00.000000000Z,SOLUSDT-LINEAR,9182,397,1931177,17881,703,85,7644,15,443583661,170.09,75,170.09,166.72,75445006255,2.955,170.06,9.5638,12832223869,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710504000000000000,2024-03-15T12:00:00.000000000Z,SOLUSDT-LINEAR,8804,312,1758681,17231,508,86,7438,13,443582891,170.1,75,170.1,168.44,74897918464,2.9179,170.1,9.2571,13021909053,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710507600000000000,2024-03-15T13:00:00.000000000Z,SOLUSDT-LINEAR,9244,365,2003864,18114,670,86,7763,1,443582313,176.5,74,176.5,171.97,77953128512,3.0298,171.97,9.3835,13512298133,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710511200000000000,2024-03-15T14:00:00.000000000Z,SOLUSDT-LINEAR,9236,436,2134407,17992,667,86,7691,1,443578850,180.37,74,180.37,179.26,80008294872,3.0777,180.37,9.1787,13593415811,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710514800000000000,2024-03-15T15:00:00.000000000Z,SOLUSDT-LINEAR,9034,276,2143796,17817,442,86,7500,3,443578433,182.77,73,182.77,181.33,81413665628,3.1279,181.95,9.5751,13620018464,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710518400000000000,2024-03-15T16:00:00.000000000Z,SOLUSDT-LINEAR,9243,449,2458681,17909,686,87,7494,2,443577931,182.17,73,182.17,179.1,80789386310,3.1198,181.52,9.5043,13606922994,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710522000000000000,2024-03-15T17:00:00.000000000Z,SOLUSDT-LINEAR,8967,285,2068772,17623,477,86,7480,4,443577739,181.01,73,181.01,179.48,79965771304,3.096,181.01,9.525,13638023622,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710525600000000000,2024-03-15T18:00:00.000000000Z,SOLUSDT-LINEAR,8840,289,2116938,17426,560,86,7446,5,443609737,182.36,73,182.36,180.86,80783748444,3.1174,180.93,9.3346,13889383634,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710529200000000000,2024-03-15T19:00:00.000000000Z,SOLUSDT-LINEAR,8811,352,1979226,17236,497,86,7127,1,443609314,186.79,73,186.79,183.34,83044341701,3.1213,186.79,9.3989,13846586321,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710532800000000000,2024-03-15T20:00:00.000000000Z,SOLUSDT-LINEAR,8636,225,2058565,16664,294,85,6731,1,443608349,177.1,73,177.1,175.83,79376763593,3.046,177.1,9.3101,13955132488,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710536400000000000,2024-03-15T21:00:00.000000000Z,SOLUSDT-LINEAR,8695,139,2111203,16685,187,85,6735,2,443607830,177.69,74,177.69,175.87,79063040909,3.0816,175.89,9.4995,14113855407,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710540000000000000,2024-03-15T22:00:00.000000000Z,SOLUSDT-LINEAR,8471,478,1839806,16446,578,85,6668,2,443607291,182.12,73,182.12,178.78,80563497760,3.1132,178.94,9.497,14121227259,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710543600000000000,2024-03-15T23:00:00.000000000Z,SOLUSDT-LINEAR,8715,150,1963510,16882,164,85,6820,1,443606060,184.01,74,184.01,182.45,81176869955,3.0934,182.78,9.5344,14093348410,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710547200000000000,2024-03-16T00:00:00.000000000Z,SOLUSDT-LINEAR,8321,128,1793202,16190,146,85,6528,16,443676286,181.93,74,181.93,180.72,81215625361,3.0777,181.93,9.5181,13912179227,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710550800000000000,2024-03-16T01:00:00.000000000Z,SOLUSDT-LINEAR,8352,210,1717177,16385,357,85,6719,10,443676129,182.08,74,182.08,180.64,80743805922,3.059,180.83,9.9038,13542656149,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710554400000000000,2024-03-16T02:00:00.000000000Z,SOLUSDT-LINEAR,8527,391,1979306,16957,572,85,7089,13,443675713,185.1,74,185.1,183.81,82075478673,3.1163,185.1,10.152,12979390222,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710558000000000000,2024-03-16T03:00:00.000000000Z,SOLUSDT-LINEAR,8676,321,1895592,17833,689,85,7817,5,443675195,188.17,74,188.17,185.57,83563988837,3.1783,186.09,10.6494,12338948138,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710561600000000000,2024-03-16T04:00:00.000000000Z,SOLUSDT-LINEAR,8776,475,1962914,18389,1011,85,8118,1,443797694,187.54,74,187.54,186.44,83155437607,3.1557,187.54,11.0252,12071464566,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710565200000000000,2024-03-16T05:00:00.000000000Z,SOLUSDT-LINEAR,8738,398,2070746,18162,506,85,8075,6,443797203,187.57,74,187.57,185.9,82661919064,3.1475,187.57,10.8083,12081797145,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
1710568800000000000,2024-03-16T06:00:00.000000000Z,SOLUSDT-LINEAR,9040,460,2051403,18811,744,86,8368,15,443796651,189.84,74,189.84,188.62,84664850845,3.227,189.84,10.9667,11819629630,"[""defi"", ""layer-1"", ""solana-ecosystem"", ""made-in-usa""]"
