timestamp_nano,timestamp_iso,symbol,open,high,low,close,volume
1710630900000000000,2024-03-16T23:15:00+00:00,SOLUSDT-LINEAR,178.2669,184.9507,177.0008,180.834,28624.2
1710631800000000000,2024-03-16T23:30:00+00:00,SOLUSDT-LINEAR,180.834,182.377,180.3343,181.6466,9156.7
1710632700000000000,2024-03-16T23:45:00+00:00,SOLUSDT-LINEAR,181.6466,182.4695,179.0861,182.2363,6842.9
1710633600000000000,2024-03-17T00:00:00+00:00,SOLUSDT-LINEAR,182.2363,186.0698,182.1013,184.7669,18491.2
1710634500000000000,2024-03-17T00:15:00+00:00,SOLUSDT-LINEAR,184.7669,189.5146,184.7669,188.6809,17249.7
1710635400000000000,2024-03-17T00:30:00+00:00,SOLUSDT-LINEAR,188.6809,188.6809,182.4341,183.6792,17482.2
1710636300000000000,2024-03-17T00:45:00+00:00,SOLUSDT-LINEAR,183.6792,184.5988,181.7273,182.446,13190.4
1710637200000000000,2024-03-17T01:00:00+00:00,SOLUSDT-LINEAR,182.446,184.8622,182.446,184.1487,10748.5
1710638100000000000,2024-03-17T01:15:00+00:00,SOLUSDT-LINEAR,184.1487,185.1424,183.6009,184.5939,5562.1
1710639000000000000,2024-03-17T01:30:00+00:00,SOLUSDT-LINEAR,184.5939,187.209,184.5734,186.7988,9050.4
1710639900000000000,2024-03-17T01:45:00+00:00,SOLUSDT-LINEAR,186.7988,187.2164,185.0001,187.1354,9041.5
1710640800000000000,2024-03-17T02:00:00+00:00,SOLUSDT-LINEAR,187.1354,187.3333,184.9613,185.3614,6041.4
1710641700000000000,2024-03-17T02:15:00+00:00,SOLUSDT-LINEAR,185.3614,186.4,184.2475,186.3322,7357.2
1710642600000000000,2024-03-17T02:30:00+00:00,SOLUSDT-LINEAR,186.3322,187.1816,185.191,186.3301,6551.2
1710643500000000000,2024-03-17T02:45:00+00:00,SOLUSDT-LINEAR,186.3301,188.1635,186.2064,187.6862,6935.7
1710644400000000000,2024-03-17T03:00:00+00:00,SOLUSDT-LINEAR,187.6862,188.0692,185.5138,185.7837,3414.5
1710645300000000000,2024-03-17T03:15:00+00:00,SOLUSDT-LINEAR,185.7837,186.056,184.4982,184.6496,3585.2
1710646200000000000,2024-03-17T03:30:00+00:00,SOLUSDT-LINEAR,184.6496,186.1973,184.4465,184.5294,4706.2
1710647100000000000,2024-03-17T03:45:00+00:00,SOLUSDT-LINEAR,184.5294,186.8317,184.0127,186.6232,5534.7
1710648000000000000,2024-03-17T04:00:00+00:00,SOLUSDT-LINEAR,186.6232,186.7672,185.3165,185.7458,2291.7
1710648900000000000,2024-03-17T04:15:00+00:00,SOLUSDT-LINEAR,185.7458,186.9625,185.1128,186.8386,3201.2
1710649800000000000,2024-03-17T04:30:00+00:00,SOLUSDT-LINEAR,186.8386,186.951,184.3106,184.5298,3955.7
1710650700000000000,2024-03-17T04:45:00+00:00,SOLUSDT-LINEAR,184.5298,185.1376,182.6396,183.8234,5626.8
1710651600000000000,2024-03-17T05:00:00+00:00,SOLUSDT-LINEAR,183.8234,185.4651,182.8559,184.93,3649.6
1710652500000000000,2024-03-17T05:15:00+00:00,SOLUSDT-LINEAR,184.93,186.842,184.3636,186.4969,3441.6
1710653400000000000,2024-03-17T05:30:00+00:00,SOLUSDT-LINEAR,186.4969,187.6382,185.6663,186.6554,7999.3
1710654300000000000,2024-03-17T05:45:00+00:00,SOLUSDT-LINEAR,186.6554,188.004,186.3503,187.8659,6965.9
1710655200000000000,2024-03-17T06:00:00+00:00,SOLUSDT-LINEAR,187.8659,188.6657,186.9197,186.9869,7267.1
1710656100000000000,2024-03-17T06:15:00+00:00,SOLUSDT-LINEAR,186.9869,188.2105,186.9147,187.7952,7636.3
1710657000000000000,2024-03-17T06:30:00+00:00,SOLUSDT-LINEAR,187.7952,187.9601,184.8689,186.6161,7931.2
