timestamp_nano,timestamp_iso,instrument_id,fear_greed,classification
1728172800000000000,2024-10-06T00:00:00.000000000Z,FNG-INDEX.BYBIT,50,Neutral
1728259200000000000,2024-10-07T00:00:00.000000000Z,FNG-INDEX.BYBIT,50,Neutral
1728345600000000000,2024-10-08T00:00:00.000000000Z,FNG-INDEX.BYBIT,49,Neutral
1728432000000000000,2024-10-09T00:00:00.000000000Z,FNG-INDEX.BYBIT,49,Neutral
1728518400000000000,2024-10-10T00:00:00.000000000Z,FNG-INDEX.BYBIT,39,Fear
1728604800000000000,2024-10-11T00:00:00.000000000Z,FNG-INDEX.BYBIT,32,Fear
1728691200000000000,2024-10-12T00:00:00.000000000Z,FNG-INDEX.BYBIT,49,Neutral
1728777600000000000,2024-10-13T00:00:00.000000000Z,FNG-INDEX.BYBIT,50,Neutral
1728864000000000000,2024-10-14T00:00:00.000000000Z,FNG-INDEX.BYBIT,48,Neutral
1728950400000000000,2024-10-15T00:00:00.000000000Z,FNG-INDEX.BYBIT,65,Greed
1729036800000000000,2024-10-16T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1729123200000000000,2024-10-17T00:00:00.000000000Z,FNG-INDEX.BYBIT,71,Greed
1729209600000000000,2024-10-18T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1729296000000000000,2024-10-19T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1729382400000000000,2024-10-20T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1729468800000000000,2024-10-21T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1729555200000000000,2024-10-22T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1729641600000000000,2024-10-23T00:00:00.000000000Z,FNG-INDEX.BYBIT,71,Greed
1729728000000000000,2024-10-24T00:00:00.000000000Z,FNG-INDEX.BYBIT,69,Greed
1729814400000000000,2024-10-25T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1729987200000000000,2024-10-27T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1730073600000000000,2024-10-28T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1730160000000000000,2024-10-29T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1730246400000000000,2024-10-30T00:00:00.000000000Z,FNG-INDEX.BYBIT,77,Extreme Greed
1730332800000000000,2024-10-31T00:00:00.000000000Z,FNG-INDEX.BYBIT,77,Extreme Greed
1730419200000000000,2024-11-01T00:00:00.000000000Z,FNG-INDEX.BYBIT,75,Greed
1730505600000000000,2024-11-02T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1730592000000000000,2024-11-03T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1730678400000000000,2024-11-04T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1730764800000000000,2024-11-05T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1730851200000000000,2024-11-06T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1730937600000000000,2024-11-07T00:00:00.000000000Z,FNG-INDEX.BYBIT,77,Extreme Greed
1731024000000000000,2024-11-08T00:00:00.000000000Z,FNG-INDEX.BYBIT,75,Greed
1731110400000000000,2024-11-09T00:00:00.000000000Z,FNG-INDEX.BYBIT,75,Greed
1731196800000000000,2024-11-10T00:00:00.000000000Z,FNG-INDEX.BYBIT,78,Extreme Greed
1731283200000000000,2024-11-11T00:00:00.000000000Z,FNG-INDEX.BYBIT,76,Extreme Greed
1731369600000000000,2024-11-12T00:00:00.000000000Z,FNG-INDEX.BYBIT,80,Extreme Greed
1731456000000000000,2024-11-13T00:00:00.000000000Z,FNG-INDEX.BYBIT,84,Extreme Greed
1731542400000000000,2024-11-14T00:00:00.000000000Z,FNG-INDEX.BYBIT,88,Extreme Greed
1731628800000000000,2024-11-15T00:00:00.000000000Z,FNG-INDEX.BYBIT,80,Extreme Greed
1731715200000000000,2024-11-16T00:00:00.000000000Z,FNG-INDEX.BYBIT,86,Extreme Greed
1731801600000000000,2024-11-17T00:00:00.000000000Z,FNG-INDEX.BYBIT,90,Extreme Greed
1731888000000000000,2024-11-18T00:00:00.000000000Z,FNG-INDEX.BYBIT,83,Extreme Greed
1731974400000000000,2024-11-19T00:00:00.000000000Z,FNG-INDEX.BYBIT,90,Extreme Greed
1732060800000000000,2024-11-20T00:00:00.000000000Z,FNG-INDEX.BYBIT,83,Extreme Greed
1732147200000000000,2024-11-21T00:00:00.000000000Z,FNG-INDEX.BYBIT,82,Extreme Greed
1732233600000000000,2024-11-22T00:00:00.000000000Z,FNG-INDEX.BYBIT,94,Extreme Greed
1732320000000000000,2024-11-23T00:00:00.000000000Z,FNG-INDEX.BYBIT,93,Extreme Greed
1732406400000000000,2024-11-24T00:00:00.000000000Z,FNG-INDEX.BYBIT,80,Extreme Greed
1732492800000000000,2024-11-25T00:00:00.000000000Z,FNG-INDEX.BYBIT,82,Extreme Greed
1732579200000000000,2024-11-26T00:00:00.000000000Z,FNG-INDEX.BYBIT,79,Extreme Greed
1732665600000000000,2024-11-27T00:00:00.000000000Z,FNG-INDEX.BYBIT,75,Greed
1732752000000000000,2024-11-28T00:00:00.000000000Z,FNG-INDEX.BYBIT,77,Extreme Greed
1732838400000000000,2024-11-29T00:00:00.000000000Z,FNG-INDEX.BYBIT,78,Extreme Greed
1732924800000000000,2024-11-30T00:00:00.000000000Z,FNG-INDEX.BYBIT,84,Extreme Greed
1733011200000000000,2024-12-01T00:00:00.000000000Z,FNG-INDEX.BYBIT,81,Extreme Greed
1733097600000000000,2024-12-02T00:00:00.000000000Z,FNG-INDEX.BYBIT,80,Extreme Greed
1733184000000000000,2024-12-03T00:00:00.000000000Z,FNG-INDEX.BYBIT,76,Extreme Greed
1733270400000000000,2024-12-04T00:00:00.000000000Z,FNG-INDEX.BYBIT,78,Extreme Greed
1733356800000000000,2024-12-05T00:00:00.000000000Z,FNG-INDEX.BYBIT,84,Extreme Greed
1733443200000000000,2024-12-06T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1733529600000000000,2024-12-07T00:00:00.000000000Z,FNG-INDEX.BYBIT,75,Greed
1733616000000000000,2024-12-08T00:00:00.000000000Z,FNG-INDEX.BYBIT,79,Extreme Greed
1733702400000000000,2024-12-09T00:00:00.000000000Z,FNG-INDEX.BYBIT,78,Extreme Greed
1733788800000000000,2024-12-10T00:00:00.000000000Z,FNG-INDEX.BYBIT,78,Extreme Greed
1733875200000000000,2024-12-11T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1733961600000000000,2024-12-12T00:00:00.000000000Z,FNG-INDEX.BYBIT,83,Extreme Greed
1734048000000000000,2024-12-13T00:00:00.000000000Z,FNG-INDEX.BYBIT,76,Extreme Greed
1734134400000000000,2024-12-14T00:00:00.000000000Z,FNG-INDEX.BYBIT,83,Extreme Greed
1734220800000000000,2024-12-15T00:00:00.000000000Z,FNG-INDEX.BYBIT,80,Extreme Greed
1734307200000000000,2024-12-16T00:00:00.000000000Z,FNG-INDEX.BYBIT,83,Extreme Greed
1734393600000000000,2024-12-17T00:00:00.000000000Z,FNG-INDEX.BYBIT,87,Extreme Greed
1734480000000000000,2024-12-18T00:00:00.000000000Z,FNG-INDEX.BYBIT,81,Extreme Greed
1734566400000000000,2024-12-19T00:00:00.000000000Z,FNG-INDEX.BYBIT,75,Greed
1734652800000000000,2024-12-20T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1734739200000000000,2024-12-21T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1734825600000000000,2024-12-22T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1734912000000000000,2024-12-23T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1734998400000000000,2024-12-24T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1735084800000000000,2024-12-25T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1735171200000000000,2024-12-26T00:00:00.000000000Z,FNG-INDEX.BYBIT,79,Extreme Greed
1735257600000000000,2024-12-27T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1735344000000000000,2024-12-28T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1735430400000000000,2024-12-29T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1735516800000000000,2024-12-30T00:00:00.000000000Z,FNG-INDEX.BYBIT,65,Greed
1735603200000000000,2024-12-31T00:00:00.000000000Z,FNG-INDEX.BYBIT,64,Greed
1735689600000000000,2025-01-01T00:00:00.000000000Z,FNG-INDEX.BYBIT,66,Greed
1735776000000000000,2025-01-02T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1735862400000000000,2025-01-03T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1735948800000000000,2025-01-04T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1736035200000000000,2025-01-05T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1736121600000000000,2025-01-06T00:00:00.000000000Z,FNG-INDEX.BYBIT,76,Extreme Greed
1736208000000000000,2025-01-07T00:00:00.000000000Z,FNG-INDEX.BYBIT,78,Extreme Greed
1736294400000000000,2025-01-08T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1736380800000000000,2025-01-09T00:00:00.000000000Z,FNG-INDEX.BYBIT,69,Greed
1736467200000000000,2025-01-10T00:00:00.000000000Z,FNG-INDEX.BYBIT,50,Neutral
1736553600000000000,2025-01-11T00:00:00.000000000Z,FNG-INDEX.BYBIT,69,Greed
1736640000000000000,2025-01-12T00:00:00.000000000Z,FNG-INDEX.BYBIT,62,Greed
1736726400000000000,2025-01-13T00:00:00.000000000Z,FNG-INDEX.BYBIT,61,Greed
1736812800000000000,2025-01-14T00:00:00.000000000Z,FNG-INDEX.BYBIT,63,Greed
1736899200000000000,2025-01-15T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1736985600000000000,2025-01-16T00:00:00.000000000Z,FNG-INDEX.BYBIT,75,Greed
1737072000000000000,2025-01-17T00:00:00.000000000Z,FNG-INDEX.BYBIT,75,Greed
1737158400000000000,2025-01-18T00:00:00.000000000Z,FNG-INDEX.BYBIT,77,Extreme Greed
1737244800000000000,2025-01-19T00:00:00.000000000Z,FNG-INDEX.BYBIT,77,Extreme Greed
1737331200000000000,2025-01-20T00:00:00.000000000Z,FNG-INDEX.BYBIT,76,Extreme Greed
1737417600000000000,2025-01-21T00:00:00.000000000Z,FNG-INDEX.BYBIT,76,Extreme Greed
1737504000000000000,2025-01-22T00:00:00.000000000Z,FNG-INDEX.BYBIT,84,Extreme Greed
1737590400000000000,2025-01-23T00:00:00.000000000Z,FNG-INDEX.BYBIT,75,Greed
1737676800000000000,2025-01-24T00:00:00.000000000Z,FNG-INDEX.BYBIT,75,Greed
1737763200000000000,2025-01-25T00:00:00.000000000Z,FNG-INDEX.BYBIT,75,Greed
1737849600000000000,2025-01-26T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1737936000000000000,2025-01-27T00:00:00.000000000Z,FNG-INDEX.BYBIT,71,Greed
1738022400000000000,2025-01-28T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1738108800000000000,2025-01-29T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1738195200000000000,2025-01-30T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1738281600000000000,2025-01-31T00:00:00.000000000Z,FNG-INDEX.BYBIT,76,Extreme Greed
1738368000000000000,2025-02-01T00:00:00.000000000Z,FNG-INDEX.BYBIT,68,Greed
1738454400000000000,2025-02-02T00:00:00.000000000Z,FNG-INDEX.BYBIT,60,Greed
1738540800000000000,2025-02-03T00:00:00.000000000Z,FNG-INDEX.BYBIT,44,Fear
1738627200000000000,2025-02-04T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1738713600000000000,2025-02-05T00:00:00.000000000Z,FNG-INDEX.BYBIT,54,Neutral
1738800000000000000,2025-02-06T00:00:00.000000000Z,FNG-INDEX.BYBIT,49,Neutral
1738886400000000000,2025-02-07T00:00:00.000000000Z,FNG-INDEX.BYBIT,44,Fear
1738972800000000000,2025-02-08T00:00:00.000000000Z,FNG-INDEX.BYBIT,44,Fear
1739059200000000000,2025-02-09T00:00:00.000000000Z,FNG-INDEX.BYBIT,46,Fear
1739145600000000000,2025-02-10T00:00:00.000000000Z,FNG-INDEX.BYBIT,43,Fear
1739232000000000000,2025-02-11T00:00:00.000000000Z,FNG-INDEX.BYBIT,47,Neutral
1739318400000000000,2025-02-12T00:00:00.000000000Z,FNG-INDEX.BYBIT,46,Fear
1739404800000000000,2025-02-13T00:00:00.000000000Z,FNG-INDEX.BYBIT,50,Neutral
1739491200000000000,2025-02-14T00:00:00.000000000Z,FNG-INDEX.BYBIT,48,Neutral
1739577600000000000,2025-02-15T00:00:00.000000000Z,FNG-INDEX.BYBIT,50,Neutral
1739664000000000000,2025-02-16T00:00:00.000000000Z,FNG-INDEX.BYBIT,54,Neutral
1739750400000000000,2025-02-17T00:00:00.000000000Z,FNG-INDEX.BYBIT,51,Neutral
1739836800000000000,2025-02-18T00:00:00.000000000Z,FNG-INDEX.BYBIT,47,Neutral
1739923200000000000,2025-02-19T00:00:00.000000000Z,FNG-INDEX.BYBIT,44,Fear
1740009600000000000,2025-02-20T00:00:00.000000000Z,FNG-INDEX.BYBIT,49,Neutral
1740096000000000000,2025-02-21T00:00:00.000000000Z,FNG-INDEX.BYBIT,55,Greed
1740182400000000000,2025-02-22T00:00:00.000000000Z,FNG-INDEX.BYBIT,49,Neutral
1740268800000000000,2025-02-23T00:00:00.000000000Z,FNG-INDEX.BYBIT,50,Neutral
1740355200000000000,2025-02-24T00:00:00.000000000Z,FNG-INDEX.BYBIT,49,Neutral
1740441600000000000,2025-02-25T00:00:00.000000000Z,FNG-INDEX.BYBIT,25,Extreme Fear
1740528000000000000,2025-02-26T00:00:00.000000000Z,FNG-INDEX.BYBIT,21,Extreme Fear
1740614400000000000,2025-02-27T00:00:00.000000000Z,FNG-INDEX.BYBIT,10,Extreme Fear
1740700800000000000,2025-02-28T00:00:00.000000000Z,FNG-INDEX.BYBIT,16,Extreme Fear
1740787200000000000,2025-03-01T00:00:00.000000000Z,FNG-INDEX.BYBIT,20,Extreme Fear
1740873600000000000,2025-03-02T00:00:00.000000000Z,FNG-INDEX.BYBIT,26,Fear
1740960000000000000,2025-03-03T00:00:00.000000000Z,FNG-INDEX.BYBIT,33,Fear
1741046400000000000,2025-03-04T00:00:00.000000000Z,FNG-INDEX.BYBIT,15,Extreme Fear
1741132800000000000,2025-03-05T00:00:00.000000000Z,FNG-INDEX.BYBIT,20,Extreme Fear
1741219200000000000,2025-03-06T00:00:00.000000000Z,FNG-INDEX.BYBIT,25,Extreme Fear
1741305600000000000,2025-03-07T00:00:00.000000000Z,FNG-INDEX.BYBIT,34,Fear
1741392000000000000,2025-03-08T00:00:00.000000000Z,FNG-INDEX.BYBIT,28,Fear
1741478400000000000,2025-03-09T00:00:00.000000000Z,FNG-INDEX.BYBIT,27,Fear
1741564800000000000,2025-03-10T00:00:00.000000000Z,FNG-INDEX.BYBIT,20,Extreme Fear
1741651200000000000,2025-03-11T00:00:00.000000000Z,FNG-INDEX.BYBIT,24,Extreme Fear
1741737600000000000,2025-03-12T00:00:00.000000000Z,FNG-INDEX.BYBIT,34,Fear
1741824000000000000,2025-03-13T00:00:00.000000000Z,FNG-INDEX.BYBIT,45,Fear
1741910400000000000,2025-03-14T00:00:00.000000000Z,FNG-INDEX.BYBIT,27,Fear
1741996800000000000,2025-03-15T00:00:00.000000000Z,FNG-INDEX.BYBIT,46,Fear
1742083200000000000,2025-03-16T00:00:00.000000000Z,FNG-INDEX.BYBIT,30,Fear
1742169600000000000,2025-03-17T00:00:00.000000000Z,FNG-INDEX.BYBIT,32,Fear
1742256000000000000,2025-03-18T00:00:00.000000000Z,FNG-INDEX.BYBIT,34,Fear
1742342400000000000,2025-03-19T00:00:00.000000000Z,FNG-INDEX.BYBIT,32,Fear
1742428800000000000,2025-03-20T00:00:00.000000000Z,FNG-INDEX.BYBIT,49,Neutral
1742515200000000000,2025-03-21T00:00:00.000000000Z,FNG-INDEX.BYBIT,31,Fear
1742601600000000000,2025-03-22T00:00:00.000000000Z,FNG-INDEX.BYBIT,32,Fear
1742688000000000000,2025-03-23T00:00:00.000000000Z,FNG-INDEX.BYBIT,30,Fear
1742774400000000000,2025-03-24T00:00:00.000000000Z,FNG-INDEX.BYBIT,45,Fear
1742860800000000000,2025-03-25T00:00:00.000000000Z,FNG-INDEX.BYBIT,46,Fear
1742947200000000000,2025-03-26T00:00:00.000000000Z,FNG-INDEX.BYBIT,47,Neutral
1743033600000000000,2025-03-27T00:00:00.000000000Z,FNG-INDEX.BYBIT,40,Fear
1743120000000000000,2025-03-28T00:00:00.000000000Z,FNG-INDEX.BYBIT,44,Fear
1743206400000000000,2025-03-29T00:00:00.000000000Z,FNG-INDEX.BYBIT,26,Fear
1743292800000000000,2025-03-30T00:00:00.000000000Z,FNG-INDEX.BYBIT,32,Fear
1743379200000000000,2025-03-31T00:00:00.000000000Z,FNG-INDEX.BYBIT,34,Fear
1743465600000000000,2025-04-01T00:00:00.000000000Z,FNG-INDEX.BYBIT,34,Fear
1743552000000000000,2025-04-02T00:00:00.000000000Z,FNG-INDEX.BYBIT,44,Fear
1743638400000000000,2025-04-03T00:00:00.000000000Z,FNG-INDEX.BYBIT,25,Extreme Fear
1743724800000000000,2025-04-04T00:00:00.000000000Z,FNG-INDEX.BYBIT,28,Fear
1743811200000000000,2025-04-05T00:00:00.000000000Z,FNG-INDEX.BYBIT,30,Fear
1743897600000000000,2025-04-06T00:00:00.000000000Z,FNG-INDEX.BYBIT,34,Fear
1743984000000000000,2025-04-07T00:00:00.000000000Z,FNG-INDEX.BYBIT,23,Extreme Fear
1744070400000000000,2025-04-08T00:00:00.000000000Z,FNG-INDEX.BYBIT,24,Extreme Fear
1744156800000000000,2025-04-09T00:00:00.000000000Z,FNG-INDEX.BYBIT,18,Extreme Fear
1744243200000000000,2025-04-10T00:00:00.000000000Z,FNG-INDEX.BYBIT,39,Fear
1744329600000000000,2025-04-11T00:00:00.000000000Z,FNG-INDEX.BYBIT,25,Extreme Fear
1744416000000000000,2025-04-12T00:00:00.000000000Z,FNG-INDEX.BYBIT,43,Fear
1744502400000000000,2025-04-13T00:00:00.000000000Z,FNG-INDEX.BYBIT,45,Fear
1744588800000000000,2025-04-14T00:00:00.000000000Z,FNG-INDEX.BYBIT,31,Fear
1744675200000000000,2025-04-15T00:00:00.000000000Z,FNG-INDEX.BYBIT,38,Fear
1744761600000000000,2025-04-16T00:00:00.000000000Z,FNG-INDEX.BYBIT,29,Fear
1744848000000000000,2025-04-17T00:00:00.000000000Z,FNG-INDEX.BYBIT,30,Fear
1744934400000000000,2025-04-18T00:00:00.000000000Z,FNG-INDEX.BYBIT,33,Fear
1745020800000000000,2025-04-19T00:00:00.000000000Z,FNG-INDEX.BYBIT,32,Fear
1745107200000000000,2025-04-20T00:00:00.000000000Z,FNG-INDEX.BYBIT,37,Fear
1745193600000000000,2025-04-21T00:00:00.000000000Z,FNG-INDEX.BYBIT,39,Fear
1745280000000000000,2025-04-22T00:00:00.000000000Z,FNG-INDEX.BYBIT,47,Neutral
1745366400000000000,2025-04-23T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1745452800000000000,2025-04-24T00:00:00.000000000Z,FNG-INDEX.BYBIT,63,Greed
1745539200000000000,2025-04-25T00:00:00.000000000Z,FNG-INDEX.BYBIT,60,Greed
1745625600000000000,2025-04-26T00:00:00.000000000Z,FNG-INDEX.BYBIT,65,Greed
1745712000000000000,2025-04-27T00:00:00.000000000Z,FNG-INDEX.BYBIT,61,Greed
1745798400000000000,2025-04-28T00:00:00.000000000Z,FNG-INDEX.BYBIT,54,Neutral
1745884800000000000,2025-04-29T00:00:00.000000000Z,FNG-INDEX.BYBIT,60,Greed
1745971200000000000,2025-04-30T00:00:00.000000000Z,FNG-INDEX.BYBIT,56,Greed
1746057600000000000,2025-05-01T00:00:00.000000000Z,FNG-INDEX.BYBIT,53,Neutral
1746144000000000000,2025-05-02T00:00:00.000000000Z,FNG-INDEX.BYBIT,67,Greed
1746230400000000000,2025-05-03T00:00:00.000000000Z,FNG-INDEX.BYBIT,65,Greed
1746316800000000000,2025-05-04T00:00:00.000000000Z,FNG-INDEX.BYBIT,64,Greed
1746403200000000000,2025-05-05T00:00:00.000000000Z,FNG-INDEX.BYBIT,52,Neutral
1746489600000000000,2025-05-06T00:00:00.000000000Z,FNG-INDEX.BYBIT,59,Greed
1746576000000000000,2025-05-07T00:00:00.000000000Z,FNG-INDEX.BYBIT,67,Greed
1746662400000000000,2025-05-08T00:00:00.000000000Z,FNG-INDEX.BYBIT,65,Greed
1746748800000000000,2025-05-09T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1746835200000000000,2025-05-10T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1746921600000000000,2025-05-11T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1747008000000000000,2025-05-12T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1747094400000000000,2025-05-13T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1747180800000000000,2025-05-14T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1747267200000000000,2025-05-15T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1747353600000000000,2025-05-16T00:00:00.000000000Z,FNG-INDEX.BYBIT,71,Greed
1747440000000000000,2025-05-17T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1747526400000000000,2025-05-18T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1747612800000000000,2025-05-19T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1747699200000000000,2025-05-20T00:00:00.000000000Z,FNG-INDEX.BYBIT,71,Greed
1747785600000000000,2025-05-21T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1747872000000000000,2025-05-22T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1747958400000000000,2025-05-23T00:00:00.000000000Z,FNG-INDEX.BYBIT,78,Extreme Greed
1748044800000000000,2025-05-24T00:00:00.000000000Z,FNG-INDEX.BYBIT,66,Greed
1748131200000000000,2025-05-25T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1748217600000000000,2025-05-26T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1748304000000000000,2025-05-27T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1748390400000000000,2025-05-28T00:00:00.000000000Z,FNG-INDEX.BYBIT,71,Greed
1748476800000000000,2025-05-29T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1748563200000000000,2025-05-30T00:00:00.000000000Z,FNG-INDEX.BYBIT,60,Greed
1748649600000000000,2025-05-31T00:00:00.000000000Z,FNG-INDEX.BYBIT,50,Neutral
1748736000000000000,2025-06-01T00:00:00.000000000Z,FNG-INDEX.BYBIT,56,Greed
1748822400000000000,2025-06-02T00:00:00.000000000Z,FNG-INDEX.BYBIT,64,Greed
1748908800000000000,2025-06-03T00:00:00.000000000Z,FNG-INDEX.BYBIT,64,Greed
1748995200000000000,2025-06-04T00:00:00.000000000Z,FNG-INDEX.BYBIT,62,Greed
1749081600000000000,2025-06-05T00:00:00.000000000Z,FNG-INDEX.BYBIT,57,Greed
1749168000000000000,2025-06-06T00:00:00.000000000Z,FNG-INDEX.BYBIT,45,Fear
1749254400000000000,2025-06-07T00:00:00.000000000Z,FNG-INDEX.BYBIT,52,Neutral
1749340800000000000,2025-06-08T00:00:00.000000000Z,FNG-INDEX.BYBIT,62,Greed
1749427200000000000,2025-06-09T00:00:00.000000000Z,FNG-INDEX.BYBIT,62,Greed
1749513600000000000,2025-06-10T00:00:00.000000000Z,FNG-INDEX.BYBIT,71,Greed
1749600000000000000,2025-06-11T00:00:00.000000000Z,FNG-INDEX.BYBIT,72,Greed
1749686400000000000,2025-06-12T00:00:00.000000000Z,FNG-INDEX.BYBIT,71,Greed
1749772800000000000,2025-06-13T00:00:00.000000000Z,FNG-INDEX.BYBIT,61,Greed
1749859200000000000,2025-06-14T00:00:00.000000000Z,FNG-INDEX.BYBIT,63,Greed
1749945600000000000,2025-06-15T00:00:00.000000000Z,FNG-INDEX.BYBIT,60,Greed
1750032000000000000,2025-06-16T00:00:00.000000000Z,FNG-INDEX.BYBIT,61,Greed
1750118400000000000,2025-06-17T00:00:00.000000000Z,FNG-INDEX.BYBIT,68,Greed
1750204800000000000,2025-06-18T00:00:00.000000000Z,FNG-INDEX.BYBIT,52,Neutral
1750291200000000000,2025-06-19T00:00:00.000000000Z,FNG-INDEX.BYBIT,57,Greed
1750377600000000000,2025-06-20T00:00:00.000000000Z,FNG-INDEX.BYBIT,54,Neutral
1750464000000000000,2025-06-21T00:00:00.000000000Z,FNG-INDEX.BYBIT,49,Neutral
1750550400000000000,2025-06-22T00:00:00.000000000Z,FNG-INDEX.BYBIT,42,Fear
1750636800000000000,2025-06-23T00:00:00.000000000Z,FNG-INDEX.BYBIT,47,Neutral
1750723200000000000,2025-06-24T00:00:00.000000000Z,FNG-INDEX.BYBIT,65,Greed
1750809600000000000,2025-06-25T00:00:00.000000000Z,FNG-INDEX.BYBIT,66,Greed
1750896000000000000,2025-06-26T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1750982400000000000,2025-06-27T00:00:00.000000000Z,FNG-INDEX.BYBIT,65,Greed
1751068800000000000,2025-06-28T00:00:00.000000000Z,FNG-INDEX.BYBIT,65,Greed
1751155200000000000,2025-06-29T00:00:00.000000000Z,FNG-INDEX.BYBIT,68,Greed
1751241600000000000,2025-06-30T00:00:00.000000000Z,FNG-INDEX.BYBIT,66,Greed
1751328000000000000,2025-07-01T00:00:00.000000000Z,FNG-INDEX.BYBIT,64,Greed
1751414400000000000,2025-07-02T00:00:00.000000000Z,FNG-INDEX.BYBIT,63,Greed
1751500800000000000,2025-07-03T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1751587200000000000,2025-07-04T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1751673600000000000,2025-07-05T00:00:00.000000000Z,FNG-INDEX.BYBIT,67,Greed
1751760000000000000,2025-07-06T00:00:00.000000000Z,FNG-INDEX.BYBIT,66,Greed
1751846400000000000,2025-07-07T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1751932800000000000,2025-07-08T00:00:00.000000000Z,FNG-INDEX.BYBIT,65,Greed
1752019200000000000,2025-07-09T00:00:00.000000000Z,FNG-INDEX.BYBIT,66,Greed
1752105600000000000,2025-07-10T00:00:00.000000000Z,FNG-INDEX.BYBIT,71,Greed
1752192000000000000,2025-07-11T00:00:00.000000000Z,FNG-INDEX.BYBIT,71,Greed
1752278400000000000,2025-07-12T00:00:00.000000000Z,FNG-INDEX.BYBIT,79,Extreme Greed
1752364800000000000,2025-07-13T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1752451200000000000,2025-07-14T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1752537600000000000,2025-07-15T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
1752624000000000000,2025-07-16T00:00:00.000000000Z,FNG-INDEX.BYBIT,70,Greed
1752710400000000000,2025-07-17T00:00:00.000000000Z,FNG-INDEX.BYBIT,74,Greed
1752796800000000000,2025-07-18T00:00:00.000000000Z,FNG-INDEX.BYBIT,73,Greed
