timestamp_nano,timestamp_iso,symbol,open,high,low,close,volume
1765813500000000000,2025-12-15T15:45:00+00:00,DOGEUSDT-LINEAR,0.131,0.13184,0.13035,0.130679999,16346877.0
1765814400000000000,2025-12-15T16:00:00+00:00,DOGEUSDT-LINEAR,0.130679999,0.131039999,0.130039999,0.13052,6222647.0
1765815300000000000,2025-12-15T16:15:00+00:00,DOGEUSDT-LINEAR,0.13052,0.13114,0.13044,0.13072,2362043.0
1765816200000000000,2025-12-15T16:30:00+00:00,DOGEUSDT-LINEAR,0.13072,0.13077,0.128649999,0.12934,20545297.0
1765817100000000000,2025-12-15T16:45:00+00:00,DOGEUSDT-LINEAR,0.12934,0.12997,0.129069999,0.12959,6392788.0
1765818000000000000,2025-12-15T17:00:00+00:00,DOGEUSDT-LINEAR,0.12959,0.129819999,0.12891,0.12919,4215750.0
1765818900000000000,2025-12-15T17:15:00+00:00,DOGEUSDT-LINEAR,0.12919,0.12947,0.12894,0.12909,6538695.0
1765819800000000000,2025-12-15T17:30:00+00:00,DOGEUSDT-LINEAR,0.12909,0.12919,0.12833,0.12861,9816870.0
1765820700000000000,2025-12-15T17:45:00+00:00,DOGEUSDT-LINEAR,0.12861,0.12881,0.12776,0.12788,10592008.0
1765821600000000000,2025-12-15T18:00:00+00:00,DOGEUSDT-LINEAR,0.12788,0.128429999,0.127539999,0.12805,5289455.0
1765822500000000000,2025-12-15T18:15:00+00:00,DOGEUSDT-LINEAR,0.12805,0.12819,0.12715,0.12747,7937851.0
1765823400000000000,2025-12-15T18:30:00+00:00,DOGEUSDT-LINEAR,0.12747,0.12805,0.12655,0.12764,7761563.0
1765824300000000000,2025-12-15T18:45:00+00:00,DOGEUSDT-LINEAR,0.12764,0.12841,0.12756,0.12837,4445576.0
1765825200000000000,2025-12-15T19:00:00+00:00,DOGEUSDT-LINEAR,0.12837,0.12935,0.12811,0.12814,9905956.0
1765826100000000000,2025-12-15T19:15:00+00:00,DOGEUSDT-LINEAR,0.12814,0.12919,0.128,0.12891,2945517.0
1765827000000000000,2025-12-15T19:30:00+00:00,DOGEUSDT-LINEAR,0.12891,0.12924,0.12881,0.129,5239436.0
1765827900000000000,2025-12-15T19:45:00+00:00,DOGEUSDT-LINEAR,0.129,0.129,0.128429999,0.12883,2397697.0
1765828800000000000,2025-12-15T20:00:00+00:00,DOGEUSDT-LINEAR,0.12883,0.12883,0.127849999,0.12797,4546617.0
1765829700000000000,2025-12-15T20:15:00+00:00,DOGEUSDT-LINEAR,0.12797,0.128069999,0.12745,0.12789,3395199.0
1765830600000000000,2025-12-15T20:30:00+00:00,DOGEUSDT-LINEAR,0.12789,0.12874,0.127819999,0.128399999,3969364.0
1765831500000000000,2025-12-15T20:45:00+00:00,DOGEUSDT-LINEAR,0.128399999,0.128399999,0.12788,0.12791,3382589.0
1765832400000000000,2025-12-15T21:00:00+00:00,DOGEUSDT-LINEAR,0.12791,0.128039999,0.12763,0.127789999,1536679.0
1765833300000000000,2025-12-15T21:15:00+00:00,DOGEUSDT-LINEAR,0.127789999,0.12876,0.12777,0.128679999,2108975.0
1765834200000000000,2025-12-15T21:30:00+00:00,DOGEUSDT-LINEAR,0.128679999,0.12898,0.12841,0.12845,6536101.0
1765835100000000000,2025-12-15T21:45:00+00:00,DOGEUSDT-LINEAR,0.12845,0.1288,0.12841,0.12878,892962.0
1765836000000000000,2025-12-15T22:00:00+00:00,DOGEUSDT-LINEAR,0.12878,0.1288,0.12828,0.12842,1576554.0
1765836900000000000,2025-12-15T22:15:00+00:00,DOGEUSDT-LINEAR,0.12842,0.12861,0.12816,0.128599999,1156925.0
1765837800000000000,2025-12-15T22:30:00+00:00,DOGEUSDT-LINEAR,0.128599999,0.12867,0.128429999,0.12845,1489290.0
1765838700000000000,2025-12-15T22:45:00+00:00,DOGEUSDT-LINEAR,0.12845,0.12884,0.128349999,0.12883,1870135.0
