timestamp_nano,timestamp_iso,symbol,contributors_active,contributors_created,interactions,posts_active,posts_created,sentiment,spam,alt_rank,circulating_supply,close,galaxy_score,high,low,market_cap,market_dominance,open,social_dominance,volume_24h,market_categories
1756818000000000000,2025-09-02T13:00:00.000000000Z,BTCUSDT-LINEAR,18974,397,5145389,37917,607,79,8078,44,19915209,111179.86,64,111179.86,108766.73,2212501551298,58.9868,108794.31,20.0574,69298568391,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756821600000000000,2025-09-02T14:00:00.000000000Z,BTCUSDT-LINEAR,19126,477,5023732,38585,751,79,8589,51,19915225,111219.97,66,111219.97,110820.4,2217139171948,57.9115,111159.44,19.8848,73492149825,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756825200000000000,2025-09-02T15:00:00.000000000Z,BTCUSDT-LINEAR,19247,441,4917911,38628,597,79,8452,29,19915262,110752.34,63,110752.34,110655.35,2204821561738,57.6929,110752.34,19.7014,72465800865,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756828800000000000,2025-09-02T16:00:00.000000000Z,BTCUSDT-LINEAR,19600,502,4973119,39350,1003,80,8766,52,19915293,110685.15,64,110685.15,110512.74,2203458184032,58.0802,110685.15,19.5442,74707361024,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756832400000000000,2025-09-02T17:00:00.000000000Z,BTCUSDT-LINEAR,19901,412,4436577,39597,566,80,8603,105,19915293,110911.4,70,110911.59,110648.28,2208556379752,58.0996,110709.97,19.4535,75501615471,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756836000000000000,2025-09-02T18:00:00.000000000Z,BTCUSDT-LINEAR,19688,284,5734276,39585,392,79,8800,103,19915328,110770.9,66,110770.9,110201.55,2204820097110,57.8039,110770.9,19.4122,77181956626,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756839600000000000,2025-09-02T19:00:00.000000000Z,BTCUSDT-LINEAR,18871,175,3849996,37762,204,79,7983,80,19915328,110671.11,66,110671.11,110471.81,2204657858387,57.9472,110661.82,19.7697,77889818966,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756843200000000000,2025-09-02T20:00:00.000000000Z,BTCUSDT-LINEAR,18329,271,4323895,36594,390,79,7809,162,19915362,111395.04,72,111395.04,110681.87,2216882822428,58.3416,110691.52,20.4626,77337960471,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756846800000000000,2025-09-02T21:00:00.000000000Z,BTCUSDT-LINEAR,18486,290,3878811,36894,515,79,8075,187,19915362,111229.75,67,111229.75,111193.17,2214892210735,57.8469,111229.75,20.0367,76103732749,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756850400000000000,2025-09-02T22:00:00.000000000Z,BTCUSDT-LINEAR,17736,277,2984463,35046,437,79,7556,225,19915362,111202.95,63,111202.95,110881.24,2215043976364,57.887,111195.28,20.2721,75762071144,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756854000000000000,2025-09-02T23:00:00.000000000Z,BTCUSDT-LINEAR,17751,260,4608958,35402,446,81,7823,234,19915362,111190.18,61,111190.18,111026.7,2212595221503,57.8237,111190.18,19.9324,74776999491,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
